movie_facebook_likes,imdb_score,cast_total_facebook_likes,movie_title
2000,7.4,3668,BoundŒæ
38000,8.4,2235,Requiem for a DreamŒæ
501,7.1,496,State FairŒæ
539,7.2,371,TangoŒæ
1000,7.5,2762,SalvadorŒæ
0,5.4,2705,Moms' Night OutŒæ
33000,8.1,17040,Donnie DarkoŒæ
0,6,793,Saving Private PerezŒæ
689,7.8,48,CharacterŒæ
3000,6.8,2110,SpunŒæ
0,6.5,5041,Life During WartimeŒæ
4000,7.7,907,Lady VengeanceŒæ
0,6.4,53,Mozart's SisterŒæ
0,6.5,29325,Mean MachineŒæ
528,7.3,398,ExiledŒæ
0,6.6,1950,BlackthornŒæ
0,7.9,131,Lilya 4-EverŒæ
7000,5.9,15860,After.LifeŒæ
62,4.7,496,FuglyŒæ
32000,8.7,2176,One Flew Over the Cuckoo's NestŒæ
224,5.9,20397,R.L. Stine's Monsterville: The Cabinet of SoulsŒæ
629,6.7,2951,Silent MovieŒæ
10000,8.5,151,AirliftŒæ
0,8.4,2667,Anne of Green GablesŒæ            
0,5.8,3089,Falcon RisingŒæ
0,6.1,4810,The SweeneyŒæ
0,7.3,1291,Sexy BeastŒæ
0,6.7,857,Easy MoneyŒæ
0,7.6,497,Whale RiderŒæ
504,7.2,1045,PaaŒæ
2000,6.2,61,CargoŒæ
24000,5.8,21404,PanŒæ
0,5.2,2553,High School MusicalŒæ
0,8.1,3026,Animal KingdomŒæ            
61,7.1,938,Love and Death on Long IslandŒæ
0,6.5,206,Night WatchŒæ
0,7.3,2412,The Crying GameŒæ
0,6.2,582,Porky'sŒæ
0,5,1951,Survival of the DeadŒæ
0,8,403,Night of the Living DeadŒæ
17000,7.8,32015,Lost in TranslationŒæ
0,8.1,12691,Annie HallŒæ
625,6.7,825,The Greatest Show on EarthŒæ
51000,6.1,26489,Exodus: Gods and KingsŒæ
0,7.1,13707,Monster's BallŒæ
22000,5.6,1885,MaggieŒæ
0,7.6,14823,Leaving Las VegasŒæ
0,4.3,2634,Hansel & Gretel Get BakedŒæ
0,7.3,2020,The Return of the Living DeadŒæ
661,7.3,1218,The Front PageŒæ
8000,4.6,4807,The Boy Next DoorŒæ
283,6.8,986,TrapezeŒæ
634,7.5,5203,Saving GraceŒæ            
16000,7.1,18645,The Kids Are All RightŒæ
27000,7.3,837,They LiveŒæ
8000,8.3,1785,The Great EscapeŒæ
2000,5.4,2649,What the #$*! Do We (K)now!?Œæ
0,4,46868,The Last Exorcism Part IIŒæ
92000,8,673,BoyhoodŒæ
0,6.7,20132,ScoopŒæ
0,5.7,2776,Planet of the ApesŒæ
842,4.6,955,The WashŒæ
118,4,3354,3 StrikesŒæ
762,7,3086,The CoolerŒæ
0,7.4,1652,The MisfitsŒæ
576,5.9,50831,The Night ListenerŒæ
138,4.6,1002,The Jerky BoysŒæ
0,4.8,2537,My Soul to TakeŒæ
11000,7.5,954,The OrphanageŒæ
0,4.7,4073,A Haunted House 2Œæ
0,6.7,19928,The Rules of AttractionŒæ
414,6.3,753,TopazŒæ
931,6,1566,Let's Go to PrisonŒæ
0,6.7,7921,Four RoomsŒæ
15000,7.1,2251,SecretaryŒæ
131,2.7,972,The Real CancunŒæ
816,7.3,1966,Talk RadioŒæ
0,7.6,3559,Waiting for GuffmanŒæ
309,5.8,2662,Love StinksŒæ
830,6.5,776,You Kill MeŒæ
708,6.6,1208,ThumbsuckerŒæ
16000,6.2,4777,Red StateŒæ
0,6.9,1215,MirrormaskŒæ
26000,8.5,48,SamsaraŒæ
550,4.8,1700,The BarbariansŒæ
0,6.6,2353,The Art of Getting ByŒæ
987,5.7,3408,ZipperŒæ
872,7,3130,Poolhall JunkiesŒæ
111,5.4,4343,The Loss of Sexual InnocenceŒæ
12000,7.1,1298,Holy MotorsŒæ
11000,6.9,13607,JoeŒæ
167,6.6,975,Shooting FishŒæ
314,5.9,11083,PrisonŒæ
614,6.3,2282,Psycho Beach PartyŒæ
182,6.3,2805,The Big TeaseŒæ
0,7.7,824,"Buen Dí_a, Ramí_nŒæ"
10000,7,916,TrustŒæ
132,6.3,1403,An Everlasting PieceŒæ
108,5.9,643,Among GiantsŒæ
0,6.2,25269,AdoreŒæ
98,5,5796,The Velocity of GaryŒæ
0,7.7,387,Mondays in the SunŒæ
0,6.5,1038,Stake LandŒæ
325,6.1,915,Sonny with a ChanceŒæ            
161,5.8,20135,The Last Time I Committed SuicideŒæ
278,6.1,629,Futuro BeachŒæ
798,6,10984,Another Happy DayŒæ
0,6.3,2631,A Lonely Place to DieŒæ
688,6.3,1298,NothingŒæ
282,7.5,183,The Geographer Drank His Globe AwayŒæ
0,7.6,1541,1776Œæ
657,5.2,242,InescapableŒæ
279,7.8,457,Hell's AngelsŒæ
296,6.6,1585,Purple VioletsŒæ
0,4.7,2651,The VeilŒæ
0,6.7,644,The Loved OnesŒæ
531,4.2,609,No VacancyŒæ
170,6.3,1932,How to Fall in LoveŒæ
365,4.7,1150,The Perfect WaveŒæ
0,6,13391,Ben-HurŒæ
2000,7.9,1238,A Man for All SeasonsŒæ
17000,8.1,5987,NetworkŒæ
16000,8.2,1862,Gone with the WindŒæ
0,6,1281,Desert DancerŒæ
251,6.8,2888,Major DundeeŒæ
237,7.3,3229,Down for LifeŒæ
456,7,731,Annie Get Your GunŒæ
17000,7.3,1269,Four LionsŒæ
385,7.5,222,House of SandŒæ
0,6.8,2658,DefendorŒæ
359,7.1,282,The PirateŒæ
0,6.9,298,The Good HeartŒæ
0,6.9,5977,The History BoysŒæ
29000,6.9,17151,UnknownŒæ
0,8.4,2195,M*A*S*HŒæ            
0,7.9,465,Midnight CowboyŒæ
0,7.2,2323,The Full MontyŒæ
16000,7.8,2726,Airplane!Œæ
358,3.5,2886,Chain of CommandŒæ
8000,7.3,3455,FridayŒæ
0,7.5,3036,Menace II SocietyŒæ
14000,7.8,4337,EmpireŒæ            
1000,6,3617,Creepshow 2Œæ
357,7.3,1970,The Ballad of Cable HogueŒæ
0,8,970,In Cold BloodŒæ
930,7.6,646,The Nun's StoryŒæ
470,7,2402,HarperŒæ
0,7.5,771,FrenzyŒæ
43000,6.8,1122,The WitchŒæ
280,3.9,987,I Got the Hook UpŒæ
453,6.1,995,She's the OneŒæ
0,7.5,4238,Gods and MonstersŒæ
33000,8.2,1044,The Secret in Their EyesŒæ
3000,7.2,1592,Day of the DeadŒæ
804,4.8,836,TrainŒæ
0,7.8,1347,Evil Dead IIŒæ
0,5.2,2238,Pootie TangŒæ
93000,3.3,3075,SharknadoŒæ
140,6.8,222,La otra conquistaŒæ
38000,7,44,TrollhunterŒæ
360,6.5,3574,Ira & AbbyŒæ
15000,5.7,2486,The WatchŒæ
414,6.4,20009,Winter PassingŒæ
1000,5.3,6380,D.E.B.S.Œæ
0,4.7,1043,The Masked SaintŒæ
127,6.1,668,The BetrayedŒæ
18,5.5,2406,TaxmanŒæ
405,7.3,1393,The SecretŒæ            
211,4.8,2307,2:13Œæ
5000,8.4,5526,"Batman: The Dark Knight Returns, Part 2Œæ"
121,7,24,Time to ChooseŒæ
721,3.3,854,In the Name of the King: The Last JobŒæ
482,5.4,3854,Wicked BloodŒæ
570,4.8,2497,Dawn PatrolŒæ
606,3.1,1183,Lords of LondonŒæ
0,6.7,2861,High AnxietyŒæ
0,7.6,11218,March of the PenguinsŒæ
21000,7.1,22834,Margin CallŒæ
224,6.1,320,AugustŒæ
0,6.5,3608,ChokeŒæ
129000,8.5,26495,WhiplashŒæ
28000,8.7,1211,City of GodŒæ
0,7.1,1430,Human TrafficŒæ
0,6.6,1011,Day OneŒæ
799,6.7,11860,The Dead GirlŒæ
60000,8.3,216,The HuntŒæ
18000,8.1,2076,A Christmas StoryŒæ
0,7.4,2747,BellaŒæ
934,6.6,1105,Class of 1984Œæ
0,4.5,3717,The Opposite SexŒæ
100,6.4,2020,Dreaming of Joseph LeesŒæ
0,7.5,17,The ClassŒæ
13000,8,2997,Rosemary's BabyŒæ
0,8.1,2693,The Man Who Shot Liberty ValanceŒæ
0,7.2,1936,AdamŒæ
0,7.5,308,Maria Full of GraceŒæ
15000,7.2,2016,BeginnersŒæ
0,6.4,170118,FeastŒæ
0,7.6,3468,Animal HouseŒæ
0,7.8,1198,GoldfingerŒæ
0,5.7,1962,AntiviralŒæ
41000,8.6,1844,It's a Wonderful LifeŒæ
21000,8.2,3559,TrainspottingŒæ
290,6.6,1964,The Original Kings of ComedyŒæ
14000,5.7,1081,Paranormal Activity 2Œæ
0,7.4,1965,Waking Ned DevineŒæ
4000,8,1779,Bowling for ColumbineŒæ
0,7.3,900,Coming HomeŒæ
0,5.4,1472,A Nightmare on Elm Street 2: Freddy's RevengeŒæ
0,7.4,1665,A Room with a ViewŒæ
31000,5.7,3708,The PurgeŒæ
58000,6.8,2239,SinisterŒæ
63,5.4,159,Martin Lawrence Live: RunteldatŒæ
0,8.1,649,Cat on a Hot Tin RoofŒæ
0,6.1,1186,Beneath the Planet of the ApesŒæ
902,5.1,4277,Air BudŒæ
38,5.6,373,Pokí©mon 3: The MovieŒæ
0,5.9,1862,Jason Lives: Friday the 13th Part VIŒæ
0,8.2,1035,The Bridge on the River KwaiŒæ
710,5.3,1441,Spaced InvadersŒæ
609,6.8,2811,Family PlotŒæ
0,8.3,1328,The ApartmentŒæ
949,4.3,2899,Jason Goes to Hell: The Final FridayŒæ
933,6.7,70,Torn CurtainŒæ
635,7.2,2165,Dave Chappelle's Block PartyŒæ
0,6.9,14696,Slow WestŒæ
889,6.6,1163,Krush GrooveŒæ
545,5.9,4815,Next Day AirŒæ
808,7.9,1444,Elmer GantryŒæ
0,8.3,3847,Judgment at NurembergŒæ
143,5.2,1936,Trippin'Œæ
1000,7.8,11,Robot ChickenŒæ            
0,7.8,2269,Red RiverŒæ
837,3,2321,Phat GirlzŒæ
62000,7.9,328,Before MidnightŒæ
491,3.2,1389,Teen Wolf TooŒæ
812,6.5,1395,Phantasm IIŒæ
187,6.9,3049,Woman Thou Art LoosedŒæ
595,7,2510,Real Women Have CurvesŒæ
367,7.4,1400,Deadline GallipoliŒæ            
0,7.8,1394,WaterŒæ
1000,6.9,1616,East Is EastŒæ
131,4.4,858,WhippedŒæ
0,6,1292,Kama Sutra: A Tale of LoveŒæ
0,6.6,3692,Please GiveŒæ
0,7.8,1011,Willy Wonka & the Chocolate FactoryŒæ
217,5.3,1806,Warlock: The ArmageddonŒæ
417,5.3,1363,8 Heads in a Duffel BagŒæ
0,8,1618,Days of HeavenŒæ
430,7.1,12250,Thirteen Conversations About One ThingŒæ
0,5.4,9555,JawbreakerŒæ
0,6.9,11459,BasquiatŒæ
11000,7.4,2260,Frances HaŒæ
0,7.3,278,TsotsiŒæ
0,7.8,36859,HappinessŒæ
26,6.6,539,DysFunktional FamilyŒæ
20000,5.4,43810,TuskŒæ
43000,8.4,852,OldboyŒæ
0,6.3,1567,Letters to GodŒæ
37000,6.1,1249,Hobo with a ShotgunŒæ
174,5,1335,CompadresŒæ
0,6.9,1663,FreewayŒæ
76,7.2,2715,Love's Abiding JoyŒæ
0,7.3,13636,Fish TankŒæ
0,5.7,2452,Damsels in DistressŒæ
518,5,3149,CreatureŒæ            
0,5.3,8353,BacheloretteŒæ
3000,7.9,1551,BrainDeadŒæ            
47,5,2330,Brave New GirlŒæ
0,5.3,1467,Tim and Eric's Billion Dollar MovieŒæ
0,6,3784,The GamblerŒæ
450,7.6,158,The GrandŒæ            
442,7.4,362,Summer StormŒæ
348,5.9,4374,Fort McCoyŒæ
0,4.1,1495,Chain LetterŒæ
117,6.7,1030,Just LookingŒæ
0,5.8,4920,The DivideŒæ
580,6.2,975,The EclipseŒæ
0,5.3,4756,DemonicŒæ
48,3.3,313,My Big Fat Independent MovieŒæ
24000,6.5,79957,Alice in WonderlandŒæ
54,6.2,3882,The DeportedŒæ
448,5.9,1929,Tanner HallŒæ
433,5.5,844,Open RoadŒæ
0,5.5,7191,They Came TogetherŒæ
2000,2.6,845,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon TattooŒæ
6000,5.8,3666,Never Back Down 2: The BeatdownŒæ
3000,7.4,2715,Point BlankŒæ
32,5.1,2890,Four Single FathersŒæ
406,5.2,4469,Enter the Dangerous MindŒæ
395,4.8,3024,Something WickedŒæ
398,3.9,4092,AWOL-72Œæ
37,6.2,277,IguanaŒæ
56000,7,4671,CinderellaŒæ
229,6.2,1989,Chicago OvercoatŒæ
480,5.9,3648,Barry MundayŒæ
0,8,167,Central StationŒæ
612,7.3,2167,Pocketful of MiraclesŒæ
968,4.9,1517,Close RangeŒæ
88,6.5,1231,Boynton Beach ClubŒæ
421,4.3,423,AmnesiacŒæ
0,6.4,2305,FreakonomicsŒæ
7000,7.6,673,The OmenŒæ
0,6.8,923,High TensionŒæ
0,6.1,362,Griff the InvisibleŒæ
369,4,964,UnnaturalŒæ
0,7.4,727,Hustle & FlowŒæ
10000,8.3,527,Some Like It HotŒæ
0,5.3,1855,Friday the 13th Part VII: The New BloodŒæ
14000,8.1,2509,The Wizard of OzŒæ
14000,8,2703,Young FrankensteinŒæ
0,5.7,1797,Diary of the DeadŒæ
349,8.2,1761,Lage Raho Munna BhaiŒæ
381,7.1,787,Ulee's GoldŒæ
0,7.4,681,The Black StallionŒæ
50,6.6,434,Sardaar JiŒæ
77,5.7,197,Journey to SaturnŒæ
573,6.9,1949,Donovan's ReefŒæ
121,7,25,The DressŒæ
116,7,2555,A Guy Named JoeŒæ
12000,7.8,4701,Blazing SaddlesŒæ
0,5.9,467,Friday the 13th: The Final ChapterŒæ
17000,7.4,205,IdaŒæ
963,7.8,1269,MauriceŒæ
323,6,2753,Beer LeagueŒæ
1000,5.3,52621,The Astronaut's WifeŒæ
0,7.9,179,Riding GiantsŒæ
0,7.2,239,TimecrimesŒæ
30,7.4,19,Silver MedallistŒæ
254,5.3,1082,Timber FallsŒæ
0,8.3,2510,Singin' in the RainŒæ
10000,7.6,67,"Fat, Sick & Nearly DeadŒæ"
0,5.1,3421,A Haunted HouseŒæ
0,5.1,1111,2016: Obama's AmericaŒæ
3000,4.9,3226,Halloween IIŒæ
0,6.9,28713,That Thing You Do!Œæ
0,4.6,684,Halloween III: Season of the WitchŒæ
819,6.3,2373,Escape from the Planet of the ApesŒæ
1000,7.9,1141,HudŒæ
0,6.7,1385,Kevin Hart: Let Me ExplainŒæ
0,7.1,19923,My Own Private IdahoŒæ
0,7.6,1655,Garden StateŒæ
22000,8.1,36,Before SunriseŒæ
39,6.6,79,Sur le seuilŒæ
500,7,2125,Jesus' SonŒæ
774,7.6,1396,Saving FaceŒæ
430,6.7,150,Brick LaneŒæ
13000,7.1,1980,Robot & FrankŒæ
0,7.6,2972,My Life Without MeŒæ
10000,7.1,10040,The Spectacular NowŒæ
16,7.1,1967,Marilyn Hotchkiss' Ballroom Dancing and Charm SchoolŒæ
24000,7.7,338,ReligulousŒæ
588,7.6,1252,FuelŒæ
144,6.6,1064,Valley of the Heart's DelightŒæ
0,6.7,4730,Dodgeball: A True Underdog StoryŒæ
140,5.7,1491,Eye of the DolphinŒæ
0,7.1,210,8: The Mormon PropositionŒæ
0,6.2,1739,The Other End of the LineŒæ
560,6.1,163,AnatomyŒæ
0,5.9,862,Sleep DealerŒæ
19000,6.8,4590,SuperŒæ
190,5.8,2579,Christmas MailŒæ
0,5,3157,StungŒæ
89,6.3,2406,AntibirthŒæ
352,6.8,5963,Get on the BusŒæ
250,5.1,2306,Thr3eŒæ
79000,6.6,1490,IdiocracyŒæ
0,5,881,The Rise of the KraysŒæ
11000,7.7,3282,This Is EnglandŒæ
0,3.1,3132,Alien UprisingŒæ
144,6.5,1627,Bathing BeautyŒæ
566,3.9,1668,Go for It!Œæ
500,6.8,2580,"Dancer, Texas Pop. 81Œæ"
438,7,2329,Show BoatŒæ
279,5.9,3586,Redemption RoadŒæ
0,5.8,4385,The CallingŒæ
0,7.3,12359,The Brave Little ToasterŒæ
3000,7.8,16,FantasiaŒæ
0,7.8,1196,The French ConnectionŒæ
224,6.9,210,8 DaysŒæ
0,5.7,174,Friday the 13th Part IIIŒæ
1000,4.7,170,Friday the 13th: A New BeginningŒæ
285,5.9,2161,The Last Sin EaterŒæ
13000,5.9,6752,Do You Believe?Œæ
77,4.3,1651,Impact PointŒæ
68,7.5,1490,The Valley of DecisionŒæ
452,4.8,3799,EdenŒæ
172,5.8,244,Chicken Tikka MasalaŒæ
107,5.3,6085,Always WoodstockŒæ
870,6,558,Jack Brooks: Monster SlayerŒæ
0,8.1,1941,The Best Years of Our LivesŒæ
0,7,3293,BullyŒæ
0,7.6,155,EllingŒæ
305,7.2,214,Mi AmericaŒæ
15000,7.5,145,[Rec]Œæ
162,6.3,3873,Lies in Plain SightŒæ
14,6.7,1814,SharkskinŒæ
275,4.8,2044,ContainmentŒæ
380,5.5,1020,The TimberŒæ
0,7.5,1456,From Russia with LoveŒæ
321,5.1,99,The Toxic Avenger Part IIŒæ
763,7.4,1736,In the Heat of the NightŒæ            
0,7.3,11192,SleeperŒæ
45000,6.9,1062,It FollowsŒæ
0,6.8,12034,Everything You Always Wanted to Know About Sex * But Were Afraid to AskŒæ
15000,8.4,3833,To Kill a MockingbirdŒæ
0,7.6,1396,Mad Max 2: The Road WarriorŒæ
0,7.6,768,The Legend of Drunken MasterŒæ
0,7.7,1404,LolitaŒæ
0,7.6,563,Boys Don't CryŒæ
0,5.3,218,Silent HouseŒæ
39000,8.5,927,The Lives of OthersŒæ
10000,7,2300,CourageousŒæ
0,8,2290,The HustlerŒæ
236,7.1,2555,Boom TownŒæ
0,7.8,29,The Triplets of BellevilleŒæ
0,7.2,3163,Smoke SignalsŒæ
0,7.5,14412,American SplendorŒæ
13000,8,65,Before SunsetŒæ
11000,8.1,318,Amores PerrosŒæ
0,6.8,2186,ThirteenŒæ
0,7.4,1846,Gentleman's AgreementŒæ
20000,7.2,34446,Winter's BoneŒæ
0,8.1,29,Touching the VoidŒæ
60,7,1833,Alexander's Ragtime BandŒæ
0,7.4,1349,Me and You and Everyone We KnowŒæ
63000,8.3,13145,Inside JobŒæ
0,6.1,3013,We Are Your FriendsŒæ
0,7.5,675,Ghost Dog: The Way of the SamuraiŒæ
0,7,50313,Harsh TimesŒæ
0,5.3,2739,CaptiveŒæ
134,4.7,11327,Full FrontalŒæ
0,5.7,901,WitchboardŒæ
558,8.1,1359,Strangers with CandyŒæ            
0,7.8,1645,HamletŒæ
0,6.5,226,ShortbusŒæ
0,8,56,Waltz with BashirŒæ
32,3.3,359,"The Book of Mormon Movie, Volume 1: The JourneyŒæ"
0,8.3,446,No End in SightŒæ
0,6.9,11184,The Diary of a Teenage GirlŒæ
43,7.3,11618,Get RealŒæ            
0,8.1,408,In the Shadow of the MoonŒæ
0,6.5,3427,Meek's CutoffŒæ
592,6.8,1136,Inside Deep ThroatŒæ
495,7.3,1156,Dinner RushŒæ
166,6.4,3011,ClockwatchersŒæ
974,4.6,768,The Virginity HitŒæ
739,6.5,1917,SubwayŒæ
857,7,51441,House of DŒæ
17000,5.4,1511,TeethŒæ
0,6.7,36,Six-String SamuraiŒæ
10,2.8,613,Hum To Mohabbat KaregaŒæ
0,7.4,865,It's All Gone Pete TongŒæ
407,5.8,36885,Saint John of Las VegasŒæ
224,7.1,5535,24 7: Twenty Four SevenŒæ
0,4.5,26176,StonewallŒæ
3000,7.9,4280,EurekaŒæ            
39,5.3,653,Roadside RomeoŒæ
61,5.4,1307,This Thing of OursŒæ
715,4.8,2522,The Lost Medallion: The Adventures of Billy StoneŒæ
0,5.9,10869,The Last Five YearsŒæ
195,6.2,2749,The Missing PersonŒæ
810,5.9,1362,Return of the Living Dead IIIŒæ
0,6.6,39518,LondonŒæ
474,6.6,774,SherrybabyŒæ
215,5.1,3065,Stealing HarvardŒæ
0,6,776,CircleŒæ
0,6.8,14561,Eden LakeŒæ
604,5.4,2341,PlushŒæ
0,5.2,1593,Vampire KillersŒæ
1000,7.8,86,Gangster's Paradise: JerusalemaŒæ
205,6.4,1650,Freeze FrameŒæ
0,6.1,762,Grave EncountersŒæ
0,5.7,322,StitchesŒæ
0,5.5,1149,Nine DeadŒæ
0,7.4,712,"To Be Frank, Sinatra at 100Œæ"
0,7.1,11700,BananasŒæ
115,3.9,892,SupercapitalistŒæ
44,4.6,2395,RockawayŒæ
1000,7.3,1884,WingsŒæ            
0,7.7,1055,The Lady from ShanghaiŒæ
153,4.9,2620,No Man's Land: The Rise of ReekerŒæ
912,6.3,15740,HighwayŒæ
0,6.1,3683,Small ApartmentsŒæ
0,6.6,35796,Coffee TownŒæ
655,5.7,1611,The Ghastly Love of Johnny XŒæ
825,5.6,2020,All Is BrightŒæ
200,6,16110,The Torture Chamber of Dr. SadismŒæ
0,5.7,2654,Straight A'sŒæ
805,7,1807,A Funny Thing Happened on the Way to the ForumŒæ
69,5.3,1674,Slacker UprisingŒæ
651,4.4,15707,The Legend of Hell's Gate: An American ConspiracyŒæ
0,3.4,1425,The Walking DeceasedŒæ
0,4.5,4968,The Curse of Downers GroveŒæ
728,3.4,13583,Shark LakeŒæ
0,7.1,19649,River's EdgeŒæ
298,6.4,2389,NorthforkŒæ
620,5.2,1204,The Marine 4: Moving TargetŒæ
24000,7,17471,BuriedŒæ
17000,7.3,3275,SubmarineŒæ
0,8.1,176,The SquareŒæ
104,5.8,1082,One to AnotherŒæ
39000,5.9,20051,CarrieŒæ
1000,6.4,1182,ABCD (Any Body Can Dance)Œæ
10000,7.5,42918,A Nightmare on Elm StreetŒæ
0,7.8,68,Man on WireŒæ
213,6.3,90,AbandonedŒæ
1000,7.2,4249,Brotherly LoveŒæ
0,5.6,1958,The Last ExorcismŒæ
10000,7.2,2032,Nowhere BoyŒæ
5000,8,10570,A Streetcar Named DesireŒæ
18000,8.5,1991,Dr. Strangelove or: How I Learned to Stop Worrying and Love the BombŒæ
544,6.8,546,El crimen del padre AmaroŒæ
31000,7.3,2658,Beasts of the Southern WildŒæ
511,5.5,1432,Battle for the Planet of the ApesŒæ
0,7.3,2187,SongcatcherŒæ
952,6.3,1439,Higher GroundŒæ
82,5.1,349,VaaluŒæ
0,6.6,32405,The Greatest Movie Ever SoldŒæ
266,6.1,14620,Ed and His Dead MotherŒæ
353,7.5,0,Travelers and MagiciansŒæ
0,7,18263,Hang 'Em HighŒæ
169,7.2,2831,Deadline - U.S.A.Œæ
368,5.3,2439,SublimeŒæ
8,8.7,1270,A Beginner's Guide to SnuffŒæ
566,3.4,984,Independence DaysasterŒæ
569,5.4,4306,Dysfunctional FriendsŒæ
0,7.8,623,Run Lola RunŒæ
0,6.7,2489,MayŒæ
326,4.7,1724,Against the WildŒæ
73,6.3,139,Living Dark: The Story of Ted the CaverŒæ
0,7.4,2198,Under the Same MoonŒæ
794,6.1,941,Conquest of the Planet of the ApesŒæ
951,7.5,3970,In the BedroomŒæ
17000,6.3,2423,I Spit on Your GraveŒæ
374,6.3,2095,"Happy, TexasŒæ"
869,6.8,763,My Summer of LoveŒæ
16000,7.8,822,The LunchboxŒæ
305,6.9,2721,YesŒæ
0,8,1363,You Can't Take It with YouŒæ
0,7.8,2247,From Here to EternityŒæ
721,7.4,955,She Wore a Yellow RibbonŒæ
0,6.1,3894,Grace UnpluggedŒæ
43,4.3,2196,FoolishŒæ
588,3.5,3137,N-SecureŒæ
0,7.2,231,CaramelŒæ
844,4.7,380,Out of the DarkŒæ
0,7.3,137,The BubbleŒæ
6000,7.9,12157,The ConversationŒæ
9,5.1,622,Dil Jo Bhi Kahey...Œæ
278,7.2,1694,Mississippi MermaidŒæ
63,5.4,2564,I Love Your WorkŒæ
2000,3.7,992,Cabin FeverŒæ
7000,7.4,10438,Dawn of the DeadŒæ
0,7.1,1981,WaitressŒæ
0,6.8,1168,BloodsportŒæ
0,8.2,1573,Mr. Smith Goes to WashingtonŒæ
0,7,3310,KidsŒæ
0,7.4,479,The Squid and the WhaleŒæ
682,6.7,1173,Kissing Jessica SteinŒæ
784,5.7,18,"A Woman, a Gun and a Noodle ShopŒæ"
0,9.1,261818,Kickboxer: VengeanceŒæ
0,7.6,896,SpellboundŒæ
619,7.2,2990,ExoticaŒæ
0,7.5,4762,Buffalo '66Œæ
60000,6.8,3030,InsidiousŒæ
0,6.9,1652,Repo ManŒæ
0,7.9,856,Nine QueensŒæ
0,7.6,0,The GatekeepersŒæ
608,6.7,859,The Ballad of Jack and RoseŒæ
0,5.8,2667,The To Do ListŒæ
853,6.5,1582,Killing ZoeŒæ
0,7.2,33441,The BelieverŒæ
415,6.9,2747,Snow AngelsŒæ
307,5.5,792,UnsulliedŒæ
0,6.5,469,Session 9Œæ
0,6.2,2179,I Want Someone to Eat Cheese WithŒæ
0,6.7,3288,Mooz-LumŒæ
0,5.7,3668,HatchetŒæ
0,8.6,352,Modern TimesŒæ
304,6.5,3901,Stolen SummerŒæ
0,6.3,1238,My Name Is BruceŒæ
68,4.3,3138,The SalonŒæ
212,6.1,2628,Road HardŒæ
216,6,1240,Forty Shades of BlueŒæ
594,5.8,60,AmigoŒæ
0,6.7,721,PontypoolŒæ
371,6.7,89263,TruckerŒæ
132,7.6,771,Me You and Five BucksŒæ
15000,5.1,5158,The Lords of SalemŒæ
10000,6.8,165,HouseboundŒæ
0,6.8,0,Wal-Mart: The High Cost of Low PriceŒæ
193,6.8,596,Fetching CodyŒæ
283,6.3,4036,Once Upon a Time in QueensŒæ
0,7.1,588,Closer to the MoonŒæ
236,2.8,967,Mutant WorldŒæ
232,8.2,4320,Growing Up SmithŒæ
402,3.1,2882,CheckmateŒæ
38000,7,16385,Jack ReacherŒæ
750,3.3,1044,#HorrorŒæ
135,3.6,2870,Wind WalkersŒæ
0,7.7,229,Snow White and the Seven DwarfsŒæ
57,6.7,358,The Holy GirlŒæ
209,5.5,2140,ShalakoŒæ
400,6.6,256,Incident at Loch NessŒæ
724,4.8,2419,The Dog LoverŒæ
969,5.5,2072,Girl HouseŒæ
389,6.3,421,The Blue RoomŒæ
223,6.9,1159,House at the End of the DriveŒæ
0,6.5,2658,Batman: The MovieŒæ
21000,8.2,28294,"Lock, Stock and Two Smoking BarrelsŒæ"
32,7.1,3164,The Ballad of Gregorio CortezŒæ
533,7.3,416,The Streets of San FranciscoŒæ            
5000,8.1,821,The CelebrationŒæ
872,7.2,14420,Trees LoungeŒæ
100,7.4,83,Journey from the FallŒæ
117,6.5,3475,The BasketŒæ
932,5.7,843,Eddie: The Sleepwalking CannibalŒæ
0,6.1,16537,Mercury RisingŒæ
963,7.7,611,Space: Above and BeyondŒæ            
0,8.7,0,Queen of the MountainsŒæ
220,4.3,289,Def-Con 4Œæ
3000,6.2,6227,The Hebrew HammerŒæ
66,3.3,602,Neal 'N' NikkiŒæ
0,2.7,1499,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About ItŒæ
969,5.2,38121,Forget Me NotŒæ
0,8.2,2888,RebeccaŒæ
0,6.1,707,Friday the 13th Part 2Œæ
0,8,581,The Lost WeekendŒæ
0,5.5,1866,C.H.U.D.Œæ
0,5.7,2459,Filly BrownŒæ
381,3.7,1730,The Lion of JudahŒæ
1000,7.1,683,NiagaraŒæ
0,7.8,1129,How Green Was My ValleyŒæ
632,7.3,1961,The Girlfriend ExperienceŒæ            
447,4.1,4040,Da Sweet Blood of JesusŒæ
2000,7.2,1431,"Sex, Lies, and VideotapeŒæ"
0,7.7,5161,SawŒæ
0,7.1,2893,Super TroopersŒæ
221,7.6,20218,The AlgerianŒæ
407,7,58,The Amazing CatfishŒæ
0,5.5,22194,The Day the Earth Stood StillŒæ
0,7.4,809,Monsoon WeddingŒæ
756,7.7,4288,You Can Count on MeŒæ
0,7.2,1041,The Trouble with HarryŒæ
10000,7.8,26451,Lucky Number SlevinŒæ
