budget,imdb_score,duration,movie_title
,5.2,94,Trippin'ξ
,7.8,11,Robot Chickenξ            
3000000,7.8,126,Red Riverξ
3000000,3,99,Phat Girlzξ
3000000,7.9,109,Before Midnightξ
3000000,3.2,95,Teen Wolf Tooξ
3000000,6.5,97,Phantasm IIξ
,6.9,94,Woman Thou Art Loosedξ
3000000,7,90,Real Women Have Curvesξ
15000000,7.4,197,Deadline Gallipoliξ            
,7.8,117,Waterξ
1900000,6.9,96,East Is Eastξ
3000000,4.4,82,Whippedξ
3000000,6,109,Kama Sutra: A Tale of Loveξ
,6.6,90,Please Giveξ
3000000,7.8,89,Willy Wonka & the Chocolate Factoryξ
3000000,5.3,98,Warlock: The Armageddonξ
3000000,5.3,95,8 Heads in a Duffel Bagξ
3000000,8,94,Days of Heavenξ
4500000,7.1,104,Thirteen Conversations About One Thingξ
3500000,5.4,87,Jawbreakerξ
3300000,6.9,108,Basquiatξ
,7.4,86,Frances Haξ
3000000,7.3,94,Tsotsiξ
3000000,7.8,134,Happinessξ
3000000,6.6,89,DysFunktional Familyξ
3000000,5.4,102,Tuskξ
3000000,8.4,120,Oldboyξ
3500000,6.3,110,Letters to Godξ
3000000,6.1,86,Hobo with a Shotgunξ
3000000,5,101,Compadresξ
3000000,6.9,102,Freewayξ
3000000,7.2,87,Love's Abiding Joyξ
,7.3,123,Fish Tankξ
,5.7,99,Damsels in Distressξ
,5,173,Creatureξ            
3000000,5.3,87,Bacheloretteξ
,7.9,44,BrainDeadξ            
,5,120,Brave New Girlξ
3000000,5.3,93,Tim and Eric's Billion Dollar Movieξ
25000000,6,111,The Gamblerξ
,7.6,60,The Grandξ            
2700000,7.4,98,Summer Stormξ
3000000,5.9,100,Fort McCoyξ
5000000,4.1,88,Chain Letterξ
3000000,6.7,97,Just Lookingξ
3000000,5.8,122,The Divideξ
,6.2,86,The Eclipseξ
3000000,5.3,83,Demonicξ
3000000,3.3,80,My Big Fat Independent Movieξ
200000000,6.5,108,Alice in Wonderlandξ
3000000,6.2,90,The Deportedξ
3000000,5.9,96,Tanner Hallξ
3000000,5.5,85,Open Roadξ
,5.5,83,They Came Togetherξ
3000000,2.6,80,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattooξ
3000000,5.8,90,Never Back Down 2: The Beatdownξ
3000000,7.4,92,Point Blankξ
3000000,5.1,100,Four Single Fathersξ
800000,5.2,88,Enter the Dangerous Mindξ
3000000,4.8,95,Something Wickedξ
3000000,3.9,82,AWOL-72ξ
3000000,6.2,97,Iguanaξ
95000000,7,105,Cinderellaξ
3000000,6.2,94,Chicago Overcoatξ
,5.9,95,Barry Mundayξ
2900000,8,113,Central Stationξ
2900000,7.3,136,Pocketful of Miraclesξ
3000000,4.9,80,Close Rangeξ
1500000,6.5,105,Boynton Beach Clubξ
3000000,4.3,90,Amnesiacξ
3000000,6.4,93,Freakonomicsξ
2800000,7.6,107,The Omenξ
2200000,6.8,89,High Tensionξ
,6.1,90,Griff the Invisibleξ
3000000,4,89,Unnaturalξ
8000000,7.4,116,Hustle & Flowξ
2883848,8.3,120,Some Like It Hotξ
2800000,5.3,88,Friday the 13th Part VII: The New Bloodξ
2800000,8.1,102,The Wizard of Ozξ
2800000,8,106,Young Frankensteinξ
2000000,5.7,95,Diary of the Deadξ
120000000,8.2,144,Lage Raho Munna Bhaiξ
2700000,7.1,113,Ulee's Goldξ
2700000,7.4,118,The Black Stallionξ
3000000,6.6,141,Sardaar Jiξ
,5.7,90,Journey to Saturnξ
2686585,6.9,109,Donovan's Reefξ
2650000,7,95,The Dressξ
2627000,7,122,A Guy Named Joeξ
2600000,7.8,93,Blazing Saddlesξ
1800000,5.9,97,Friday the 13th: The Final Chapterξ
,7.4,82,Idaξ
2600000,7.8,140,Mauriceξ
2800000,6,86,Beer Leagueξ
34000000,5.3,109,The Astronaut's Wifeξ
,7.9,105,Riding Giantsξ
2600000,7.2,66,Timecrimesξ
15000000,7.4,99,Silver Medallistξ
2600000,5.3,100,Timber Fallsξ
2540800,8.3,103,Singin' in the Rainξ
2500000,7.6,97,"Fat, Sick & Nearly Deadξ"
2500000,5.1,86,A Haunted Houseξ
2500000,5.1,87,2016: Obama's Americaξ
15000000,4.9,119,Halloween IIξ
26000000,6.9,149,That Thing You Do!ξ
2500000,4.6,98,Halloween III: Season of the Witchξ
2500000,6.3,98,Escape from the Planet of the Apesξ
2500000,7.9,112,Hudξ
2500000,6.7,75,Kevin Hart: Let Me Explainξ
2500000,7.1,104,My Own Private Idahoξ
2500000,7.6,102,Garden Stateξ
2500000,8.1,105,Before Sunriseξ
3200000,6.6,99,Sur le seuilξ
2500000,7,107,Jesus' Sonξ
,7.6,96,Saving Faceξ
,6.7,101,Brick Laneξ
2500000,7.1,89,Robot & Frankξ
2000000,7.6,106,My Life Without Meξ
2500000,7.1,95,The Spectacular Nowξ
34000,7.1,34,Marilyn Hotchkiss' Ballroom Dancing and Charm Schoolξ
2500000,7.7,101,Religulousξ
2500000,7.6,112,Fuelξ
2500000,6.6,100,Valley of the Heart's Delightξ
20000000,6.7,92,Dodgeball: A True Underdog Storyξ
2500000,5.7,100,Eye of the Dolphinξ
2500000,7.1,80,8: The Mormon Propositionξ
14000000,6.2,106,The Other End of the Lineξ
8400000,6.1,103,Anatomyξ
2500000,5.9,90,Sleep Dealerξ
2500000,6.8,96,Superξ
2500000,5.8,89,Christmas Mailξ
2500000,5,87,Stungξ
3500000,6.3,94,Antibirthξ
2400000,6.8,120,Get on the Busξ
2400000,5.1,101,Thr3eξ
,6.6,84,Idiocracyξ
2500000,5,110,The Rise of the Kraysξ
1500000,7.7,101,This Is Englandξ
2500000,3.1,101,Alien Uprisingξ
2361000,6.5,101,Bathing Beautyξ
2450000,3.9,105,Go for It!ξ
,6.8,97,"Dancer, Texas Pop. 81ξ"
2295429,7,108,Show Boatξ
,5.9,95,Redemption Roadξ
,5.8,108,The Callingξ
2300000,7.3,90,The Brave Little Toasterξ
2280000,7.8,120,Fantasiaξ
1800000,7.8,104,The French Connectionξ
2500000,6.9,90,8 Daysξ
4000000,5.7,91,Friday the 13th Part IIIξ
2200000,4.7,92,Friday the 13th: A New Beginningξ
2200000,5.9,117,The Last Sin Eaterξ
2300000,5.9,120,Do You Believe?ξ
2200000,4.3,90,Impact Pointξ
2160000,7.5,119,The Valley of Decisionξ
,4.8,90,Edenξ
1200000,5.8,90,Chicken Tikka Masalaξ
2400000,5.3,97,Always Woodstockξ
2500000,6,90,Jack Brooks: Monster Slayerξ
2100000,8.1,172,The Best Years of Our Livesξ
,7,115,Bullyξ
15500000,7.6,89,Ellingξ
2100000,7.2,125,Mi Americaξ
1500000,7.5,78,[Rec]ξ
2100000,6.3,89,Lies in Plain Sightξ
2100000,6.7,100,Sharkskinξ
,4.8,77,Containmentξ
2100000,5.5,81,The Timberξ
2000000,7.5,115,From Russia with Loveξ
2300000,5.1,96,The Toxic Avenger Part IIξ
,7.4,60,In the Heat of the Nightξ            
2000000,7.3,89,Sleeperξ
2000000,6.9,100,It Followsξ
2000000,6.8,88,Everything You Always Wanted to Know About Sex * But Were Afraid to Askξ
2000000,8.4,129,To Kill a Mockingbirdξ
2000000,7.6,87,Mad Max 2: The Road Warriorξ
2000000,7.6,102,The Legend of Drunken Masterξ
2000000,7.7,152,Lolitaξ
2000000,7.6,118,Boys Don't Cryξ
2000000,5.3,86,Silent Houseξ
2000000,8.5,137,The Lives of Othersξ
2000000,7,129,Courageousξ
2000000,8,134,The Hustlerξ
1614000,7.1,119,Boom Townξ
9500000,7.8,80,The Triplets of Bellevilleξ
2000000,7.2,89,Smoke Signalsξ
,7.5,101,American Splendorξ
2700000,8,80,Before Sunsetξ
2000000,8.1,115,Amores Perrosξ
1500000,6.8,100,Thirteenξ
2000000,7.4,118,Gentleman's Agreementξ
2000000,7.2,100,Winter's Boneξ
,8.1,106,Touching the Voidξ
2000000,7,106,Alexander's Ragtime Bandξ
2000000,7.4,91,Me and You and Everyone We Knowξ
,8.3,105,Inside Jobξ
2000000,6.1,96,We Are Your Friendsξ
,7.5,116,Ghost Dog: The Way of the Samuraiξ
2000000,7,116,Harsh Timesξ
2000000,5.3,97,Captiveξ
2000000,4.7,101,Full Frontalξ
2000000,5.7,98,Witchboardξ
,8.1,22,Strangers with Candyξ            
18000000,7.8,150,Hamletξ
2000000,6.5,101,Shortbusξ
1500000,8,90,Waltz with Bashirξ
2000000,3.3,120,"The Book of Mormon Movie, Volume 1: The Journeyξ"
2000000,8.3,102,No End in Sightξ
2000000,6.9,102,The Diary of a Teenage Girlξ
,7.3,60,Get Realξ            
2000000,8.1,100,In the Shadow of the Moonξ
,6.5,104,Meek's Cutoffξ
2000000,6.8,89,Inside Deep Throatξ
,7.3,99,Dinner Rushξ
,6.4,96,Clockwatchersξ
3400000,4.6,86,The Virginity Hitξ
17000000,6.5,98,Subwayξ
6000000,7,96,House of Dξ
,5.4,94,Teethξ
2000000,6.7,91,Six-String Samuraiξ
,2.8,,Hum To Mohabbat Karegaξ
,7.4,90,It's All Gone Pete Tongξ
3800000,5.8,85,Saint John of Las Vegasξ
,7.1,96,24 7: Twenty Four Sevenξ
13500000,4.5,129,Stonewallξ
,7.9,60,Eurekaξ            
,5.3,93,Roadside Romeoξ
,5.4,100,This Thing of Oursξ
,4.8,97,The Lost Medallion: The Adventures of Billy Stoneξ
,5.9,94,The Last Five Yearsξ
1500000,6.2,95,The Missing Personξ
2000000,5.9,97,Return of the Living Dead IIIξ
14000,6.6,92,Londonξ
2000000,6.6,96,Sherrybabyξ
25000000,5.1,85,Stealing Harvardξ
,6,87,Circleξ
,6.8,91,Eden Lakeξ
,5.4,99,Plushξ
,5.2,88,Vampire Killersξ
2000000,7.8,119,Gangster's Paradise: Jerusalemaξ
2000000,6.4,99,Freeze Frameξ
100000,6.1,92,Grave Encountersξ
,5.7,86,Stitchesξ
2000000,5.5,83,Nine Deadξ
2000000,7.4,81,"To Be Frank, Sinatra at 100ξ"
2000000,7.1,82,Bananasξ
,3.9,102,Supercapitalistξ
2000000,4.6,90,Rockawayξ
,7.3,30,Wingsξ            
2300000,7.7,92,The Lady from Shanghaiξ
2000000,4.9,88,No Man's Land: The Rise of Reekerξ
14000000,6.3,97,Highwayξ
2000000,6.1,96,Small Apartmentsξ
2000000,6.6,87,Coffee Townξ
2000000,5.7,106,The Ghastly Love of Johnny Xξ
,5.6,107,All Is Brightξ
,6,80,The Torture Chamber of Dr. Sadismξ
2000000,5.7,91,Straight A'sξ
2000000,7,99,A Funny Thing Happened on the Way to the Forumξ
2000000,5.3,102,Slacker Uprisingξ
2000000,4.4,108,The Legend of Hell's Gate: An American Conspiracyξ
1250000,3.4,88,The Walking Deceasedξ
2000000,4.5,89,The Curse of Downers Groveξ
2000000,3.4,92,Shark Lakeξ
1900000,7.1,99,River's Edgeξ
1900000,6.4,103,Northforkξ
1950000,5.2,90,The Marine 4: Moving Targetξ
3000000,7,95,Buriedξ
,7.3,97,Submarineξ
1500000,8.1,108,The Squareξ
1400000,5.8,95,One to Anotherξ
30000000,5.9,100,Carrieξ
,6.4,160,ABCD (Any Body Can Dance)ξ
1800000,7.5,101,A Nightmare on Elm Streetξ
1000000,7.8,90,Man on Wireξ
,6.3,86,Abandonedξ
1900000,7.2,89,Brotherly Loveξ
1800000,5.6,87,The Last Exorcismξ
,7.2,98,Nowhere Boyξ
1800000,8,125,A Streetcar Named Desireξ
1800000,8.5,95,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bombξ
1800000,6.8,118,El crimen del padre Amaroξ
1800000,7.3,93,Beasts of the Southern Wildξ
1800000,5.5,96,Battle for the Planet of the Apesξ
1800000,7.3,109,Songcatcherξ
,6.3,109,Higher Groundξ
150000000,5.1,155,Vaaluξ
1500000,6.6,90,The Greatest Movie Ever Soldξ
1800000,6.1,93,Ed and His Dead Motherξ
1800000,7.5,108,Travelers and Magiciansξ
1800000,7,114,Hang 'Em Highξ
,7.2,87,Deadline - U.S.A.ξ
1800000,5.3,113,Sublimeξ
,8.7,87,A Beginner's Guide to Snuffξ
1800000,3.4,90,Independence Daysasterξ
1800000,5.4,111,Dysfunctional Friendsξ
3500000,7.8,81,Run Lola Runξ
500000,6.7,93,Mayξ
2000000,4.7,90,Against the Wildξ
1750000,6.3,112,Living Dark: The Story of Ted the Caverξ
,7.4,106,Under the Same Moonξ
1700000,6.1,88,Conquest of the Planet of the Apesξ
1700000,7.5,138,In the Bedroomξ
2000000,6.3,105,I Spit on Your Graveξ
1700000,6.3,98,"Happy, Texasξ"
1700000,6.8,86,My Summer of Loveξ
1000000,7.8,104,The Lunchboxξ
1000000,6.9,100,Yesξ
1644736,8,126,You Can't Take It with Youξ
1650000,7.8,118,From Here to Eternityξ
1600000,7.4,103,She Wore a Yellow Ribbonξ
,6.1,102,Grace Unpluggedξ
2000000,4.3,84,Foolishξ
,3.5,,N-Secureξ
1300000,7.2,95,Caramelξ
,4.7,92,Out of the Darkξ
1500000,7.3,90,The Bubbleξ
1600000,7.9,113,The Conversationξ
70000000,5.1,,Dil Jo Bhi Kahey...ξ
1600000,7.2,123,Mississippi Mermaidξ
1650000,5.4,111,I Love Your Workξ
,3.7,99,Cabin Feverξ
26000000,7.4,110,Dawn of the Deadξ
2000000,7.1,108,Waitressξ
1100000,6.8,92,Bloodsportξ
1500000,8.2,120,Mr. Smith Goes to Washingtonξ
1500000,7,91,Kidsξ
1500000,7.4,88,The Squid and the Whaleξ
1000000,6.7,97,Kissing Jessica Steinξ
,5.7,95,"A Woman, a Gun and a Noodle Shopξ"
17000000,9.1,90,Kickboxer: Vengeanceξ
1696377,7.6,95,Spellboundξ
2000000,7.2,103,Exoticaξ
1500000,7.5,110,Buffalo '66ξ
1500000,6.8,103,Insidiousξ
1500000,6.9,92,Repo Manξ
1500000,7.9,114,Nine Queensξ
,7.6,101,The Gatekeepersξ
1500000,6.7,112,The Ballad of Jack and Roseξ
1500000,5.8,104,The To Do Listξ
1500000,6.5,99,Killing Zoeξ
1500000,7.2,98,The Believerξ
,6.9,107,Snow Angelsξ
1500000,5.5,93,Unsulliedξ
1500000,6.5,100,Session 9ξ
1500000,6.2,80,I Want Someone to Eat Cheese Withξ
,6.7,94,Mooz-Lumξ
1500000,5.7,93,Hatchetξ
1500000,8.6,87,Modern Timesξ
1500000,6.5,91,Stolen Summerξ
1500000,6.3,84,My Name Is Bruceξ
1500000,4.3,90,The Salonξ
1500000,6.1,98,Road Hardξ
1500000,6,108,Forty Shades of Blueξ
1700000,5.8,124,Amigoξ
1500000,6.7,95,Pontypoolξ
2000000,6.7,90,Truckerξ
1500000,7.6,93,Me You and Five Bucksξ
2500000,5.1,101,The Lords of Salemξ
350000,6.8,107,Houseboundξ
1500000,6.8,20,Wal-Mart: The High Cost of Low Priceξ
1500000,6.8,87,Fetching Codyξ
1500000,6.3,98,Once Upon a Time in Queensξ
5000000,7.1,112,Closer to the Moonξ
1500000,2.8,82,Mutant Worldξ
2000000,8.2,102,Growing Up Smithξ
1500000,3.1,97,Checkmateξ
60000000,7,130,Jack Reacherξ
1500000,3.3,101,#Horrorξ
2000000,3.6,93,Wind Walkersξ
2000000,7.7,83,Snow White and the Seven Dwarfsξ
1400000,6.7,106,The Holy Girlξ
1455000,5.5,113,Shalakoξ
1400000,6.6,94,Incident at Loch Nessξ
2000000,4.8,101,The Dog Loverξ
3150000,5.5,99,Girl Houseξ
,6.3,76,The Blue Roomξ
1400000,6.9,91,House at the End of the Driveξ
1377800,6.5,105,Batman: The Movieξ
960000,8.2,120,"Lock, Stock and Two Smoking Barrelsξ"
1250000,7.1,105,The Ballad of Gregorio Cortezξ
,7.3,120,The Streets of San Franciscoξ            
1300000,8.1,105,The Celebrationξ
1300000,7.2,95,Trees Loungeξ
1592000,7.4,135,Journey from the Fallξ
1300000,6.5,105,The Basketξ
1500000,5.7,83,Eddie: The Sleepwalking Cannibalξ
60000000,6.1,111,Mercury Risingξ
5000000,7.7,60,Space: Above and Beyondξ            
1400000,8.7,135,Queen of the Mountainsξ
1750000,4.3,88,Def-Con 4ξ
1000000,6.2,87,The Hebrew Hammerξ
1500000,3.3,97,Neal 'N' Nikkiξ
1300000,2.7,82,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About Itξ
1300000,5.2,103,Forget Me Notξ
1288000,8.2,130,Rebeccaξ
1250000,6.1,87,Friday the 13th Part 2ξ
1250000,8,101,The Lost Weekendξ
1250000,5.5,96,C.H.U.D.ξ
427000,5.7,80,Filly Brownξ
15000000,3.7,87,The Lion of Judahξ
1250000,7.1,92,Niagaraξ
1250000,7.8,118,How Green Was My Valleyξ
,7.3,27,The Girlfriend Experienceξ            
1420000,4.1,123,Da Sweet Blood of Jesusξ
1200000,7.2,100,"Sex, Lies, and Videotapeξ"
1200000,7.7,103,Sawξ
1200000,7.1,100,Super Troopersξ
1300000,7.6,99,The Algerianξ
1300000,7,89,The Amazing Catfishξ
80000000,5.5,104,The Day the Earth Stood Stillξ
7000000,7.4,114,Monsoon Weddingξ
1200000,7.7,111,You Can Count on Meξ
1200000,7.2,99,The Trouble with Harryξ
27000000,7.8,110,Lucky Number Slevinξ
1200000,6.6,85,But I'm a Cheerleaderξ
1200000,6,113,Home Runξ
1200000,8.4,99,Reservoir Dogsξ
,6.5,83,The Blue Birdξ
1200000,8.9,142,"The Good, the Bad and the Uglyξ"
4000000,7.9,112,The Second Motherξ
1200000,6,108,Blue Like Jazzξ
1200000,6.1,88,Down and Out with the Dollsξ
1200000,7.4,97,"Pink Ribbons, Inc.ξ"
1200000,6.2,85,Certifiably Jonathanξ
1500000,5.6,103,Qξ
1200000,7.2,110,The Knife of Don Juanξ
,6.1,88,Grand Theft Parsonsξ
,3.8,76,Extreme Movieξ
1200000,7.1,100,The Charge of the Light Brigadeξ
1200000,4.5,99,Below Zeroξ
1200000,3.8,84,Crowsnestξ
2600000,6.2,91,Airborneξ
1200000,6.6,97,Cotton Comes to Harlemξ
1200000,4.6,84,The Wicked Withinξ
1200000,4.2,100,Bleeding Heartsξ
3000000,6.8,94,Waiting...ξ
695393,7.7,90,Dead Man's Shoesξ
,7.1,,Wolf Creekξ            
1100000,5.9,92,From a Whisper to a Screamξ
,4.7,105,Sex with Strangersξ
1600000,7,73,Dracula: Pages from a Virgin's Diaryξ
10000000,6.9,116,Faith Like Potatoesξ
1100000,6.1,110,Beyond the Black Rainbowξ
1100000,7.6,102,The Raid: Redemptionξ
1100000,3,89,The Dead Undeadξ
1100000,2.6,76,The Vatican Exorcismsξ
950000,8.6,82,Casablancaξ
1400000,6.1,89,Lake Mungoξ
,7.5,150,Rocket Singh: Salesman of the Yearξ
1000000,6.7,89,Silent Runningξ
960000,8.1,145,Rockyξ
1100000,4.9,91,The Sleepwalkerξ
1000000,6.8,89,The Fogξ
1000000,6.8,121,Tom Jonesξ
1000000,5.7,83,Unfriendedξ
1300000,8.3,110,Taxi Driverξ
1000000,6.6,91,The Howlingξ
1100000,7.3,110,Dr. Noξ
1000000,5,86,Chernobyl Diariesξ
1000000,7,86,Hellraiserξ
5000000,3.4,120,God's Not Dead 2ξ
1000000,5.9,90,Cry_Wolfξ
1000000000,6,99,Godzilla 2000ξ
3500000,7.4,112,Blue Valentineξ
1000000,7.4,103,Transamericaξ
1000000,4.2,83,The Devil Insideξ
900000,6.2,109,Beyond the Valley of the Dollsξ
1000000,6.2,89,Love Me Tenderξ
,7.5,96,An Inconvenient Truthξ
1000000,7.2,109,Sands of Iwo Jimaξ
,7.2,122,Shine a Lightξ
6000000,5.4,100,The Green Infernoξ
1100000,7,109,Departureξ
1000000,7.2,95,The Sessionsξ
,7.9,94,"Food, Inc.ξ"
,6.8,107,October Babyξ
1000000,6.7,104,Next Stop Wonderlandξ
7500000,7.5,96,Junoξ
,6.8,93,The Skeleton Twinsξ
,6.9,102,Martha Marcy May Marleneξ
,6.8,84,Obvious Childξ
1000000,7.2,97,Frozen Riverξ
1000000,7.4,91,20 Feet from Stardomξ
1000000,5.6,84,Two Girls and a Guyξ
1000000,6.8,86,Walking and Talkingξ
3500000,7.2,91,The Full Montyξ
1000000,7.7,92,Who Killed the Electric Car?ξ
1000000,7,94,The Broken Hearts Club: A Romantic Comedyξ
1000000,7.2,92,Bubba Ho-Tepξ
58000000,6.4,103,Goosebumpsξ
1000000,7.2,100,Slamξ
1000000,7.2,119,Brigham Cityξ
1000000,6.2,167,Fizaξ
11000000,6.9,92,History of the World: Part Iξ
1000000,6.2,92,Orgazmoξ
2500000,6.9,108,All the Real Girlsξ
1000000,7,97,Dream with the Fishesξ
1000000,6.7,88,Blue Carξ
1000000,3.6,100,Luminariasξ
,6.3,100,Palo Altoξ
,7.4,124,Ajamiξ
1000000,7.4,88,Wristcutters: A Love Storyξ
,7.3,106,I Originsξ
1000000,6.1,79,The Battle of Shaker Heightsξ
65000000,6.7,135,The Lovely Bonesξ
1000000,8.2,96,The Act of Killingξ
1000000,7.7,53,Taxi to the Dark Sideξ
1000000,7.3,97,Once in a Lifetime: The Extraordinary Story of the New York Cosmosξ
,7.4,120,Guiana 1838ξ
,5.7,90,Lisa Picard Is Famousξ
1000000,7.6,91,Antarctica: A Year on Iceξ
1000000,6.8,93,A Lego Brickumentaryξ
1000000,5.6,112,Hardflipξ
1500000,4.8,160,Chocolate: Deep Dark Secretsξ
900000,6.4,95,The House of the Devilξ
500000,6.8,93,The Perfect Hostξ
1000000,6.1,88,Safe Menξ
1000000,5.2,105,Speedway Junkyξ
,6.9,98,The Last Big Thingξ
1000000,6,82,The Specialsξ
1000000,6.3,89,16 to Lifeξ
1000000,6.1,78,Alone with Herξ
1000000,5.5,97,Creative Controlξ
1000000,6.9,81,Specialξ
,5.6,90,Sparklerξ
1000000,1.9,97,The Helix... Loadedξ
1000000,4.1,88,In Her Line of Fireξ
1500000,5.4,96,The Jimmy Showξ
1000000,6.8,105,Heliξ
1000000,7,,Karachi se Lahoreξ
1000000,6.7,76,Loving Annabelleξ
1000000,5.8,96,Hitsξ
1000000,6.2,99,Jimmy and Judyξ
1000000,2.8,90,Frat Partyξ
,7.3,94,The Party's Overξ
1000000,5.8,87,Proudξ
,6.5,93,The Poker Houseξ
1000000,6.1,90,Childlessξ
500000,5.1,89,ZMD: Zombies of Mass Destructionξ
1000000,2.2,83,Snow White: A Deadly Summerξ
,7.2,96,Hidden Awayξ
1000000,5.7,90,My Last Day Without Youξ
1000000,3.4,138,Steppin: The Movieξ
1000000,3.8,84,Doc Holliday's Revengeξ
,4.7,83,Black Rockξ
1000000,5.6,96,Truth or Dieξ
1000000,3.9,94,The Petξ
1000000,5.4,90,Bang Bang Babyξ
1000000,5.2,95,Fear Clinicξ
1000000,3.5,93,Zombie Hunterξ
1000000,5.3,111,A Fine Stepξ
20000000,7,101,Tranceξ
,7.1,103,Charlyξ
950000,5.5,87,Banshee Chapterξ
,5.9,30,Jesseξ            
950000,6,100,Ask Me Anythingξ
989000,4.8,90,And Then Came Loveξ
913000,7.1,83,Food Chainsξ
910000,8.2,108,On the Waterfrontξ
930000,5.7,100,L!fe Happensξ
590000,7.9,113,"4 Months, 3 Weeks and 2 Daysξ"
3000000,7.3,97,The Horror Network Vol. 1ξ
950000,7.1,104,Hard Candyξ
900000,6.4,91,The Quietξ
,5.9,107,Circumstanceξ
900000,7.5,85,Fruitvale Stationξ
900000,6.4,101,The Brass Teapotξ
,7.4,70,Bambiξ
850000,7.3,88,The Hammerξ
15000000,6.5,112,Snitchξ
850000,7.2,107,Latter Daysξ
900000,6.7,78,Elzaξ
1000000,7.1,90,1982ξ
850000,6,88,"For a Good Time, Call...ξ"
,6.7,92,Celeste & Jesse Foreverξ
825000,5.6,95,Time Changerξ
500000,7,85,London to Brightonξ
990000,4.9,86,American Heroξ
100000,3.2,90,Windsor Driveξ
500000,8.4,123,A Separationξ
,6.9,93,Crying with Laughterξ
800000,7.5,88,Welcome to the Dollhouseξ
800000,7.2,114,Ruby in Paradiseξ
800000,7.2,88,Raising Victor Vargasξ
,8,110,Pandora's Boxξ
850000,7.4,95,Harrison Montgomeryξ
800000,7.2,83,Live-In Maidξ
800000,6.5,104,Deterrenceξ
800000,7.2,94,The Mudge Boyξ
,4.2,87,The Young Unknownsξ
600000,5.1,93,Not Coolξ
800000,6.4,91,Dead Snowξ
780000,6.8,90,Saints and Soldiersξ
,6.2,14,Vesselξ
777000,7.5,112,American Graffitiξ
750000,7.7,75,Iraq for Sale: The War Profiteersξ
750000,6.9,86,Aqua Teen Hunger Force Colon Movie Film for Theatersξ
750000,7,86,Safety Not Guaranteedξ
,7.5,89,Kevin Hart: Laugh at My Painξ
500000,6.3,95,Kill Listξ
750000,5.5,101,The Innkeepersξ
16000000,4.8,89,The Unbornξ
750000,8.1,106,The Conformistξ
750000,6.6,88,Interview with the Assassinξ
900000,5.2,99,Donkey Punchξ
750000,5.6,90,All the Boys Love Mandy Laneξ
750000,3.1,95,Bledξ
750000,8.1,85,High Noonξ
700000,8.3,170,Hoop Dreamsξ
,7.1,86,Rizeξ
,8.1,,Destinyξ
700000,7.2,97,L.I.E.ξ
1000000,6.3,104,The Sisterhood of Nightξ
,4,88,B-Girlξ
207000000,7.2,201,King Kongξ
30000000,5.3,108,House of Waxξ
700000,7.2,106,Half Nelsonξ
700000,6.5,107,Naturally Nativeξ
650000,6.5,84,Hav Plentyξ
750000,4.9,91,Adulterersξ
,5.2,90,Escape from Tomorrowξ
400000,7.4,103,Starsuckersξ
650000,7.4,71,The Hadza: Last of the Firstξ
650000,5.4,90,Afterξ
625000,3.9,67,Treacheryξ
700000,5.3,94,Walterξ
609000,7.8,81,Top Hatξ
60000,6.4,81,The Blair Witch Projectξ
600000,8.1,215,Woodstockξ
650000,6.5,83,The Kentucky Fried Movieξ
600000,5.6,106,Mercy Streetsξ
600000,5.6,103,Arnolds Parkξ
600000,6.6,90,Broken Vesselsξ
,6.3,88,Water & Powerξ
400000,7.7,105,They Will Have to Kill Us Firstξ
750000,7,115,Crop Circles: Quest for Truthξ
600000,8,90,Light from the Darkroomξ
,7.2,102,Irreplaceableξ
600000,4.5,98,The Maid's Roomξ
560000,7.7,87,A Hard Day's Nightξ
560000,7.2,80,The Harvest/La Cosechaξ
550000,6.1,88,Love Lettersξ
500000,6.4,83,Julija in alfa Romeoξ
500000,6.5,122,Fireproofξ
550000,7,115,Faith Connectionsξ
500000,6.1,86,Benjiξ
500000,5.7,79,Open Waterξ
,5.4,87,High Roadξ
500000,5.9,97,Kingdom of the Spidersξ
,7.5,105,Mad Hot Ballroomξ
500000,7.7,89,The Station Agentξ
1000000,7.1,120,To Save a Lifeξ
,7.4,94,Wordplayξ
500000,7.6,108,Beyond the Matξ
500000,6.4,102,The Singles Wardξ
46000,7.4,83,Osamaξ
500000,6.8,93,Sholem Aleichem: Laughing in the Darknessξ
500000,6.5,86,Grooveξ
500000,6,101,The R.M.ξ
500000,7.3,111,Twin Falls Idahoξ
500000,7.3,90,Mean Creekξ
500000,6.5,86,Hurricane Streetsξ
500000,6,98,Never Againξ
500000,5.3,91,Civil Brandξ
500000,6.6,91,Lonesome Jimξ
,6.1,90,Drinking Buddiesξ
500000,7.1,88,Deceptive Practice: The Mysteries and Mentors of Ricky Jayξ
2000000,8.7,202,Seven Samuraiξ
500000,8.4,89,The Other Dream Teamξ
500000,5.8,97,Johnny Suedeξ
500000,6.2,84,Finishing the Game: The Search for a New Bruce Leeξ
500000,5.8,82,Rubberξ
135000000,6.7,94,Homeξ
500000,5.7,100,Kiss the Brideξ
500000,6.1,112,The Slaughter Ruleξ
500000,6.4,94,Monstersξ
,5,87,The Californiansξ
500000,6.5,91,The Living Wakeξ
500000,4.6,87,Detention of the Deadξ
3000000,7.7,98,Crazy Stoneξ
